
"Reference number","2025-00378597"
"Entity number","0415588184"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","MANOS"
"Entity address street","Chaussée de Charleroi"
"Entity address number","100"
"Entity postal code","1060"
"Entity city","Saint-Gilles"
"Entity country","Belgique"
"General assembly date","2025-06-19"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","92973"
"12031","1"
"12033","1"
"492/3","190910"
"1341","6"
"454/9","140870"
"9062","307709"
"1213","13"
"1211","13"
"10","100000"
"12","6051295"
"13","719668"
"14","-4894647"
"16","669908"
"17","262534"
"3","26769"
"1103","17"
"1101","17"
"1343","6.8"
"1342","1"
"22","3265371"
"23","25490"
"24","55044"
"12011","10"
"28","5902"
"75/76B","1"
"9087","30.1"
"130","10000"
"132","9668"
"133","700000"
"1113","9.8"
"1112","1"
"1111","9"
"12013","10.8"
"12012","1"
"6921","200000"
"12021","2"
"1011","46010"
"1003","30.1"
"1002","2.5"
"1001","28.1"
"12023","2"
"130/1","10000"
"40","92973"
"42","275176"
"44","138732"
"45","298839"
"1022","89088"
"1021","1659493"
"14P","-5063870"
"1013","48480"
"1012","2470"
"8329","14295297"
"12111","10"
"12113","10"
"12121","1"
"22/27","3345905"
"162","515000"
"163","154908"
"1023","1748581"
"12123","1"
"8199P","11556295"
"62","1748581"
"10/49","3817082"
"65","31541"
"66","727"
"21/28","3351807"
"20/58","3817082"
"10/11","100000"
"10/15","1976316"
"75","1"
"76","3593"
"170/4","32534"
"1003P","28.9"
"1053","26.8"
"1052","1"
"1051","26"
"178/9","230000"
"8395P","5902"
"12101","2"
"8912","262534"
"12103","2"
"8259","6051295"
"450/3","157969"
"54/58","342793"
"630","118072"
"65/66B","32268"
"160/5","669908"
"8922","307709"
"691/2","200000"
"8329P","14177225"
"1013P","45533"
"9903","568268"
"9900","2692688"
"9901","600535"
"9906","-4694647"
"9904","369223"
"9905","369223"
"42/48","717414"
"76A","3593"
"8279","118072"
"2053","9.3"
"2052","3"
"2051","8"
"8395","5902"
"892","307709"
"440/4","138732"
"47/48","4667"
"8169","33612"
"1023P","1700273"
"172/3","32534"
"66B","727"
"91611","3265371"
"640/8","225500"
"490/1","2740"
"3053","11.1"
"3052","4"
"3051","9"
"30/36","26769"
"29/58","465275"
"17/49","1170858"
"8199","11589907"
"91631","173525"
"8259P","6051295"
"91621","6207254"
"100","100000"
"1203","13.8"
"1202","1"
"1323","20"
"1201","13"
"1321","20"
"67/77","199045"
