
"Reference number","2023-00250629"
"Entity number","0402867427"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m82-f-p"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Hilton International Co (Belgium)"
"Entity address street","Groenplaats"
"Entity address number","32"
"Entity postal code","2000"
"Entity city","Antwerpen"
"Entity country","België"
"General assembly date","2023-06-29"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
