
"Reference number","2025-00207448"
"Entity number","0666659224"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","DE BONDERBEI"
"Entity address street","Langenakker"
"Entity address number","133"
"Entity postal code","3830"
"Entity city","Wellen"
"Entity country","België"
"General assembly date","2025-05-20"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"110","200000"
"14","-8104"
"17","429181"
"22","610176"
"23","37540"
"24","1770"
"42","26026"
"44","285"
"45","378"
"46","33589"
"14P","-16354"
"8329","126991"
"22/27","649486"
"8199P","771094"
"10/49","681355"
"65","17658"
"21/28","649486"
"20/58","681355"
"10/11","200000"
"10/15","191896"
"170/4","429181"
"450/3","378"
"54/58","27555"
"630","26943"
"65/66B","17658"
"8329P","100048"
"9903","8250"
"9900","54944"
"9901","25908"
"9906","-8104"
"9904","8250"
"9905","8250"
"42/48","60278"
"8279","26943"
"440/4","285"
"8169","5383"
"172/3","327181"
"640/8","2093"
"490/1","4314"
"29/58","31869"
"17/49","489459"
"8199","776477"
"174/0","102000"
