
"Reference number","2024-00063535"
"Entity number","0440878361"
"Accounting period start date","2022-10-01"
"Accounting period end date","2023-09-30"
"Model code","m07-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","CORVETTE"
"Entity address street","Elverdingseweg"
"Entity address number","30"
"Entity postal code","8970"
"Entity city","Poperinge"
"Entity country","België"
"General assembly date","2024-02-02"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","6696.76"
"8455P","0"
"8525","0"
"10","30986.69"
"14","-64721.48"
"3","500"
"23","0"
"28","1100"
"8555","0"
"75/76B","5.9"
"8129P","0"
"40","6696.76"
"44","1880.83"
"45","2398.43"
"46","3990.57"
"8455","0"
"14P","-67716.16"
"8329","40087.3"
"22/27","0"
"8199P","40087.3"
"10/49","12053.24"
"8555P","0"
"65","467.21"
"21/28","1100"
"20/58","12053.24"
"10/11","30986.69"
"10/15","-33734.79"
"75","5.9"
"8395P","1100"
"450/3","2398.43"
"54/58","3756.48"
"630","236.05"
"65/66B","467.21"
"8129","0"
"8059P","0"
"8329P","39851.25"
"9903","3209.76"
"9900","6046.5"
"9901","3671.07"
"9906","-64721.48"
"9904","2994.68"
"9905","2994.68"
"42/48","45788.03"
"8279","236.05"
"8395","1100"
"440/4","1880.83"
"8721","0"
"8722","0"
"47/48","37518.2"
"8525P","0"
"8059","0"
"640/8","2139.38"
"30/36","500"
"29/58","10953.24"
"17/49","45788.03"
"8199","40087.3"
"100","30986.69"
"67/77","215.08"
