
"Reference number","2024-00275498"
"Entity number","0457004315"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","SKINDLES"
"Entity address street","Kriekstraat"
"Entity address number","25"
"Entity postal code","8970"
"Entity city","Poperinge"
"Entity country","België"
"General assembly date","2024-05-04"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten Vennootschap"
"40/41","3710.73"
"110","106197.33"
"8525","7480"
"13","183953.61"
"15","10544"
"16","11375"
"22","453303.85"
"23","45206.63"
"24","13386.14"
"28","1860"
"75/76B","4111.42"
"132","34125"
"133","149828.61"
"6921","40045.2"
"40","3509.78"
"41","200.95"
"44","17480.94"
"45","11606.37"
"8329","797094.24"
"22/27","511896.62"
"168","11375"
"8199P","1344725.68"
"10/49","557503.53"
"65","32060.52"
"21/28","513756.62"
"20/58","557503.53"
"10/11","106197.33"
"10/15","300694.94"
"75","4111.42"
"8395P","9340"
"450/3","11606.37"
"54/58","34755.4"
"630","64366.28"
"65/66B","32060.52"
"753","3636"
"691/2","40045.2"
"8329P","732727.96"
"9903","35743.42"
"9900","141360.67"
"9901","63692.52"
"9906","40045.2"
"9904","35170.2"
"9905","40045.2"
"42/48","245433.59"
"8279","64366.28"
"8395","9340"
"440/4","17480.94"
"8169","5515.18"
"47/48","216346.28"
"780","1625"
"789","4875"
"8525P","7480"
"8179","41250"
"640/8","13301.87"
"490/1","5280.78"
"29/58","43746.91"
"17/49","245433.59"
"8199","1308990.86"
"67/77","2198.22"
