
"Reference number","2023-00307355"
"Entity number","0421325735"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","OURTHE ET SOMME GESTION"
"Entity address street","Rue Trou-du-Renard"
"Entity address number","9"
"Entity postal code","5377"
"Entity city","Somme-Leuze"
"Entity country","Belgique"
"General assembly date","2023-06-05"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","244409.99"
"8525","30986.69"
"10","61500"
"13","21930.28"
"14","-213747.95"
"17","186037.95"
"22","608241.95"
"28","3198656.97"
"75/76B","6497.01"
"130","6150.00"
"130/1","21930.28"
"40","93162.35"
"41","151247.64"
"42","159188.49"
"44","205868.97"
"45","19136.27"
"14P","-309659.76"
"791/2","136184.43"
"8329","1502663.80"
"22/27","608241.95"
"8199P","2087530.33"
"10/49","4399075.02"
"65","133216.64"
"21/28","3806898.92"
"20/58","4399075.02"
"70","183711.92"
"10/11","61500"
"10/15","-130317.67"
"75","3947.34"
"76","2549.67"
"170/4","186037.95"
"8395P","3229643.66"
"8912","186037.95"
"450/3","19136.27"
"54/58","345375.37"
"630","71452.07"
"65/66B","133216.64"
"8059P","0"
"8329P","1431211.73"
"9903","-40272.62"
"9900","174055.63"
"9901","86447.01"
"9906","-349932.38"
"9904","-40272.62"
"9905","-40272.62"
"60/61","211184.97"
"42/48","4343354.74"
"76B","2549.67"
"8279","71452.07"
"8395","3229643.66"
"440/4","205868.97"
"8169","23375.42"
"47/48","3959161.01"
"172/3","186037.95"
"8525P","30986.69"
"8059","0"
"640/8","16156.55"
"490/1","2390.74"
"29/58","592176.10"
"17/49","4529392.69"
"8199","2110905.75"
"1311","15780.28"
"100","61500"
