
"Reference number","2024-00616543"
"Entity number","0474993657"
"Accounting period start date","2023-07-01"
"Accounting period end date","2024-06-30"
"Model code","m07-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","HUMAGEST"
"Entity address street","Pastorijstraat"
"Entity address number","22A"
"Entity postal code","1600"
"Entity city","Sint-Pieters-Leeuw"
"Entity country","Belgique"
"General assembly date","2024-12-03"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"1341","1"
"454/9","32516"
"10","18600"
"13","1893"
"14","-176162"
"1103","1"
"1343","1"
"1101","1"
"23","8280"
"24","2110"
"26","86632"
"12011","1"
"28","1107"
"133","1893"
"12013","1"
"1011","1759"
"1003","1"
"1001","1"
"44","4042"
"45","40912"
"1021","43907"
"14P","-186894"
"1013","1759"
"8329","94638"
"22/27","97022"
"1023","43907"
"8199P","191660"
"62","43907"
"10/49","109232"
"65","1604"
"21/28","98129"
"20/58","109232"
"10/11","18600"
"10/15","-155669"
"1003P","1"
"1053","1"
"1051","1"
"8395P","1107"
"450/3","8396"
"54/58","11103"
"630","16807"
"65/66B","1604"
"8329P","77831"
"1013P","1796"
"9903","10732"
"9900","75303"
"9901","12336"
"9906","-176162"
"9904","10732"
"9905","10732"
"42/48","264901"
"8279","16807"
"8395","1107"
"440/4","4042"
"47/48","219947"
"1023P","38882"
"640/8","2253"
"29/58","11103"
"17/49","264901"
"8199","191660"
"100","18600"
"1203","1"
"1201","1"
