
"Reference number","2025-00243869"
"Entity number","0425648074"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","Aérodrome de Namur"
"Entity address street","Rue Capitaine Aviateur Jacquet,"
"Entity address number","44"
"Entity postal code","5020"
"Entity city","Champion"
"Entity country","Belgique"
"General assembly date","2025-05-15"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","45337.28"
"492/3","6010.8"
"1341","3"
"454/9","25837.07"
"58031","996.25"
"1213","2.6"
"1212","1"
"1211","2"
"8455P","0"
"8525","0"
"5811","3"
"5812","525"
"5813","2988"
"10","4892698.21"
"13","19915.7"
"14","-1297391.56"
"15","145884.38"
"17","5390652.85"
"3","60317.14"
"1103","2.6"
"1102","1"
"1343","3.6"
"1101","2"
"1342","1"
"22","8518458.95"
"23","100889.83"
"24","269422.97"
"12011","1"
"28","627705"
"8555","0"
"29","3370"
"75/76B","14036.64"
"9087","3.6"
"130","9915.7"
"133","10000"
"1113","1"
"1111","1"
"12013","1"
"1011","4054"
"1003","3.6"
"1002","1.9"
"1001","2.4"
"130/1","9915.7"
"8129P","3900"
"40","39128.98"
"41","6208.3"
"42","292140.9"
"43","118500"
"44","88734.54"
"45","51978.53"
"46","0"
"8455","0"
"1022","84619.26"
"1021","164137.05"
"14P","-1011657.6"
"1013","6144"
"1012","2090"
"8329","3112804.07"
"12121","2"
"22/27","8888771.75"
"1023","248756.31"
"12123","2.6"
"12122","1"
"8199P","11712308.15"
"62","248756.31"
"10/49","9709354.35"
"8555P","0"
"65","152970"
"66","0"
"21/28","9516476.75"
"20/58","9709354.35"
"291","3370"
"10/11","4892698.21"
"10/15","3761106.73"
"75","14036.64"
"76","0"
"8365","550205"
"170/4","3941680.31"
"1003P","3.6"
"631/4","0"
"1053","3.6"
"1052","1"
"1051","3"
"178/9","1448972.54"
"8395P","439283.78"
"8912","1217987.39"
"8913","4172665.46"
"8375","361783.78"
"450/3","26141.46"
"54/58","39377.3"
"630","471975.21"
"65/66B","152970"
"753","13690.62"
"6502","0"
"8129","3900"
"8059P","3900"
"8329P","2640828.86"
"1013P","6239"
"9903","-285204.11"
"9900","649106.57"
"9901","-146270.75"
"9906","-1297391.56"
"9904","-285733.96"
"9905","-285733.96"
"42/48","551583.97"
"76A","0"
"91711","275000"
"8279","471975.21"
"2053","3"
"2051","3"
"8395","627705"
"892","0"
"440/4","88734.54"
"8169","289267.67"
"47/48","230"
"1023P","252217.19"
"172/3","3941680.31"
"8525P","0"
"66A","0"
"91611","4564113.82"
"8059","3900"
"640/8","74645.8"
"490/1","44475.88"
"3053","3.6"
"3052","1"
"3051","3"
"30/36","60317.14"
"29/58","192877.6"
"17/49","5948247.62"
"8199","12001575.82"
"91631","5100700"
"58131","2988"
"430/8","118500"
"91621","444000"
"100","4892698.21"
"1203","1"
"1201","1"
"902","0"
"5801","1"
"67/77","529.85"
"5802","175"
"5803","996.25"
