
"Reference number","2025-00495511"
"Entity number","0545916196"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","RH BRUSSELS INVEST"
"Entity address street","Boulevard Jamar"
"Entity address number","11"
"Entity postal code","1060"
"Entity city","Saint-Gilles"
"Entity country","Belgique"
"General assembly date","2025-09-10"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","755136.62"
"9500","370690.75"
"1341","3"
"454/9","44395.66"
"1213","2.1"
"1212","4"
"10","1000000"
"13","12000"
"14","467518.36"
"17","947703.95"
"3","497"
"1103","5.2"
"1102","4"
"1101","3"
"1343","3.6"
"1342","1"
"22","1403298.72"
"23","29003.17"
"24","15093.33"
"12011","4"
"28","730135.01"
"75/76B","284.19"
"9087","7"
"130","12000"
"1113","0.8"
"1112","2"
"12013","4.9"
"12012","2"
"1011","4863"
"1131","1"
"694/7","80000"
"1003","7"
"1002","6"
"1001","4"
"130/1","12000"
"8129P","1103583.65"
"41","755136.62"
"42","103668.34"
"44","251111.30"
"45","59971.57"
"1022","84704.48"
"1021","232558"
"14P","304499.65"
"1013","6495"
"1012","1632"
"1133","1"
"12112","4"
"8329","978032.52"
"12113","2.1"
"22/27","1447395.22"
"1023","317262.48"
"8199P","2412649.89"
"62","317262.48"
"10/49","3007653.62"
"65","47541.37"
"21/28","2177530.23"
"20/58","3007653.62"
"10/11","1000000"
"10/15","1479518.36"
"75","284.19"
"8365","729734.29"
"170/4","947703.95"
"1003P","7"
"1053","7"
"1052","6"
"1051","4"
"8395P","400.72"
"8912","947703.95"
"450/3","15575.91"
"54/58","71937.65"
"630","74545.82"
"65/66B","47541.37"
"8129","1103583.65"
"8059P","1103583.65"
"8329P","903486.70"
"1013P","6191"
"9903","263191.02"
"9900","746402.56"
"9901","310448.20"
"9906","547518.36"
"9904","243018.71"
"9905","243018.71"
"42/48","580431.31"
"8279","74545.82"
"8395","730135.01"
"440/4","251111.30"
"47/48","165680.10"
"8169","12777.85"
"1023P","265711.07"
"172/3","947703.95"
"8059","1103583.65"
"640/8","44146.06"
"490/1","2552.12"
"30/36","497"
"29/58","830123.39"
"17/49","1528135.26"
"8199","2425427.74"
"695","80000"
"100","1000000"
"1203","4.9"
"1202","2"
"1323","3.4"
"1322","5"
"1201","4"
"1321","1"
"67/77","20172.31"
