
"Reference number","2024-00228982"
"Entity number","0448951830"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Popelier"
"Entity address street","Polderlaan"
"Entity address number","52"
"Entity postal code","8370"
"Entity city","Blankenberge"
"Entity country","België"
"General assembly date","2024-06-18"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","57720"
"492/3","21000"
"454/9","14142"
"58031","1140.49"
"111","18600"
"13","70672"
"14","229"
"17","273"
"3","1801"
"23","16591"
"24","2976"
"75/76B","193"
"9087","7.2"
"133","68812"
"6921","11658"
"1011","5324"
"1003","7.2"
"1002","3.1"
"1001","6.3"
"8319","-2665"
"130/1","1860"
"8129P","223104"
"40","57132"
"41","588"
"42","3258"
"44","12472"
"45","25508"
"1022","43662"
"1021","103031"
"14P","229"
"1013","7070"
"1012","1746"
"8329","256827"
"22/27","19567"
"1023","146693"
"8199P","272697"
"62","146693"
"10/49","152448"
"65","918"
"21/28","19567"
"20/58","152448"
"10/11","18600"
"10/15","89501"
"75","193"
"170/4","273"
"1003P","7.9"
"8912","273"
"450/3","11366"
"54/58","57748"
"630","13561"
"65/66B","918"
"8129","223104"
"8059P","223104"
"691/2","11658"
"8329P","245931"
"1013P","8429"
"9903","16511"
"9900","178811"
"9901","17236"
"9906","11887"
"9904","11658"
"9905","11658"
"42/48","41674"
"8279","13561"
"2053","14.7"
"2052","9"
"2051","13"
"440/4","12472"
"8169","6363"
"47/48","436"
"1023P","160538"
"172/3","273"
"8179","2665"
"8059","223104"
"640/8","1321"
"490/1","15612"
"8189","-1"
"3053","17.7"
"3052","8"
"3051","16"
"30/36","1801"
"29/58","132881"
"17/49","62947"
"8199","276394"
"1311","1860"
"5801","1"
"67/77","4853"
"5802","6"
"5803","1140.49"
