
"Reference number","2025-00363262"
"Entity number","0465062144"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","AUBERGE DE LA GRANDE CURE"
"Entity address street","LES PLANESSES 12"
"Entity address number","12"
"Entity postal code","6987"
"Entity city","Rendeux"
"Entity country","Belgique"
"General assembly date","2025-06-02"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","21840.44"
"492/3","3450.91"
"454/9","16125.12"
"1213","4.5"
"1212","8"
"1211","1"
"10","154368.05"
"12","1815023"
"14","-212741.77"
"15","70132.20"
"17","782014.46"
"3","58875"
"1103","2.4"
"1102","1"
"1101","2"
"23","88520.31"
"24","4916.42"
"25","863726.82"
"26","1815023"
"12011","1"
"75/76B","11201.14"
"9087","4.4"
"1113","3.3"
"1112","8"
"12013","1.2"
"12012","1"
"1011","2057"
"1003","4.4"
"1002","9.5"
"1001","1.7"
"8129P","142539.75"
"40","20122.32"
"41","1718.12"
"42","228994.89"
"44","26185.87"
"45","26689.90"
"46","2197.25"
"1022","128145.73"
"1021","63046.17"
"14P","-287069.78"
"1013","6917"
"1012","4860"
"8329","1695987.76"
"12112","6"
"12111","1"
"12113","3.3"
"22/27","2772186.55"
"1023","191191.9"
"8199P","2633225.27"
"62","191191.90"
"10/49","2927564.76"
"65","37198.13"
"21/28","2772186.55"
"20/58","2927564.76"
"10/11","154368.05"
"10/15","1826781.48"
"75","11201.14"
"170/4","782014.46"
"1003P","3.7"
"1053","5.7"
"1052","9"
"1051","2"
"8912","502014.46"
"8913","280000"
"12103","1.2"
"12102","2"
"8259","1815023"
"450/3","10564.78"
"54/58","71818.50"
"630","89949.74"
"65/66B","37198.13"
"8129","142539.75"
"8059P","142539.75"
"8329P","1606038.02"
"1013P","6149"
"9903","74625.12"
"9900","402841.74"
"9901","100622.11"
"9906","-212741.77"
"9904","74328.01"
"9905","74328.01"
"42/48","315317.91"
"8279","89949.74"
"2053","2.6"
"2052","7"
"2051","0"
"440/4","26185.87"
"8169","19926.04"
"47/48","31250"
"1023P","172895.27"
"172/3","502014.46"
"8059","142539.75"
"640/8","21077.99"
"490/1","2844.27"
"3053","2.7"
"3052","6"
"3051","0"
"30/36","58875"
"29/58","155378.21"
"17/49","1100783.28"
"8199","2653151.31"
"8259P","1815023"
"174/0","280000"
"100","154368.05"
"1203","1.2"
"1202","1"
"1323","5.7"
"1322","9"
"1201","1"
"1321","2"
"67/77","297.11"
