
"Reference number","2023-00491608"
"Entity number","0454531904"
"Accounting period start date","2022-04-01"
"Accounting period end date","2023-03-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Alrisna"
"Entity address street","Brilduikerstraat"
"Entity address number","4 bus 102"
"Entity postal code","2050"
"Entity city","Antwerpen-2050"
"Entity country","België"
"General assembly date","2023-09-23"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","2737.01"
"492/3","529.49"
"110","518600"
"13","121387.45"
"14","369.21"
"17","620000"
"22","1169207.44"
"23","5084.18"
"24","28797.15"
"26","37682.36"
"75/76B","10.21"
"133","121387.45"
"6921","11012.23"
"130/1","0"
"8129P","62000"
"40","867.54"
"41","1869.47"
"44","2.46"
"45","923.87"
"46","449.11"
"14P","369.21"
"8329","327234.07"
"22/27","1240771.13"
"8199P","1537158.35"
"10/49","1302549.38"
"65","25273.44"
"21/28","1240771.13"
"20/58","1302549.38"
"10/11","518600"
"10/15","640356.66"
"75","10.21"
"170/4","620000"
"450/3","923.87"
"54/58","59041.24"
"630","10879.63"
"65/66B","25273.44"
"8129","62000"
"8059P","62000"
"691/2","11012.23"
"8329P","316354.44"
"9903","14159.81"
"9900","55728.51"
"9901","39423.04"
"9906","11381.44"
"9904","11012.23"
"9905","11012.23"
"42/48","41663.23"
"8279","10879.63"
"440/4","2.46"
"8169","30846.85"
"47/48","40287.79"
"172/3","620000"
"8059","62000"
"640/8","5425.84"
"29/58","61778.25"
"17/49","662192.72"
"8199","1568005.2"
"1311","0"
"67/77","3147.58"
