
"Reference number","2026-00201339"
"Entity number","0671794086"
"Accounting period start date","2025-01-01"
"Accounting period end date","2025-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Puffins"
"Entity address street","Maaiken"
"Entity address number","40"
"Entity postal code","8300"
"Entity city","Knokke-Heist"
"Entity country","België"
"General assembly date","2026-06-24"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","122830.23"
"110","30000"
"13","29503.81"
"14","-4702.67"
"17","3553.89"
"20","408.08"
"21","333.64"
"23","1967.75"
"24","35881.62"
"28","1277.68"
"75/76B","1074.43"
"133","29503.81"
"694/7","24216.82"
"8129P","2438.03"
"40","112819.36"
"41","10010.87"
"44","3378.29"
"45","1574.10"
"46","245123.35"
"791/2","24216.82"
"8329","31399.10"
"22/27","37849.37"
"8199P","26492.20"
"10/49","331073.49"
"65","798.89"
"21/28","39460.69"
"20/58","331073.49"
"10/11","30000"
"10/15","54801.14"
"75","1074.43"
"8365","1277.68"
"178/9","3553.89"
"8912","3553.89"
"450/3","1574.10"
"54/58","90318.10"
"630","12386.75"
"65/66B","798.89"
"8129","2745.99"
"8059P","3079.63"
"8329P","19320.31"
"9903","-4575.73"
"9900","8063.21"
"9901","-4851.27"
"9906","-4702.67"
"9904","-4702.67"
"9905","-4702.67"
"42/48","272718.46"
"8279","12078.79"
"8395","1277.68"
"440/4","3378.29"
"8169","42379.57"
"47/48","22642.72"
"8059","3079.63"
"640/8","527.73"
"490/1","78056.39"
"8189","376.70"
"29/58","291204.72"
"8079","307.96"
"17/49","276272.35"
"8199","69248.47"
"694","24216.82"
"67/77","126.94"
