
"Reference number","2026-00200309"
"Entity number","0445840308"
"Accounting period start date","2025-01-01"
"Accounting period end date","2025-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Ferox P"
"Entity address street","LOKERENBAAN"
"Entity address number","16"
"Entity postal code","9240"
"Entity city","Zele"
"Entity country","België"
"General assembly date","2026-06-10"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","50267.51"
"454/9","8620.31"
"110","73600"
"1213","0.9"
"1212","1"
"13","101669.27"
"14","20402.71"
"17","608145.61"
"1103","0.9"
"1102","1"
"1343","0.9"
"1342","1"
"21","4634.14"
"22","894526.91"
"23","2829.26"
"24","10527.71"
"75/76B","14.55"
"9087","1.2"
"133","101669.27"
"6921","7277.45"
"8309","20231.02"
"694/7","0"
"1003","1.2"
"1002","3.1"
"8129P","5280.72"
"40","31862.35"
"41","18405.16"
"42","60014.36"
"43","0"
"44","1618.57"
"45","23029.24"
"1022","73910.11"
"14P","7277.45"
"1013","2039"
"1012","2039"
"8329","629502.52"
"22/27","907883.88"
"1023","73910.11"
"12123","0.9"
"12122","1"
"8199P","1448182.42"
"62","73910.11"
"10/49","976238.25"
"65","25255.91"
"21/28","912518.02"
"20/58","976238.25"
"10/11","73600"
"10/15","195671.98"
"75","14.55"
"170/4","608145.61"
"1003P","0.9"
"1053","0.9"
"1052","1"
"1051","0"
"8912","195672.61"
"8913","412473"
"450/3","14408.93"
"54/58","8486.27"
"630","70196.76"
"65/66B","25255.91"
"6502","0"
"8129","7065.86"
"8059P","11700"
"691/2","7277.45"
"8329P","581321.92"
"1013P","1980"
"9903","21412.24"
"9900","194809.47"
"9901","46653.6"
"9906","27680.16"
"9904","20402.71"
"9905","20402.71"
"42/48","172420.66"
"8279","68411.62"
"892","0"
"440/4","1618.57"
"8169","109435"
"47/48","87758.49"
"1023P","73483.76"
"172/3","535212.17"
"8179","20231.02"
"91611","342398.06"
"8059","11700"
"640/8","4049"
"490/1","4966.45"
"29/58","63720.23"
"8079","1785.14"
"17/49","780566.27"
"8199","1537386.4"
"430/8","0"
"697","0"
"174/0","72933.44"
"91621","201720.6"
"902","0"
"67/77","1009.53"
