
"Reference number","2022-20020723"
"Entity number","0424565337"
"Accounting period start date","2020-10-01"
"Accounting period end date","2021-09-30"
"Model code","m07-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","SQUARE MILE"
"Entity address street","Boulevard Clovis"
"Entity address number","16"
"Entity postal code","1000"
"Entity city","Bruxelles"
"Entity country","Belgique"
"General assembly date","2022-04-29"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","1899.7"
"492/3","1059.46"
"10","20000"
"13","259609.69"
"14","18614.17"
"16","93643.57"
"17","822028.05"
"21","187224.13"
"22","1008963.39"
"24","511.57"
"28","86835.2"
"75/76B","1.3"
"130","2000"
"132","200609.69"
"133","57000"
"130/1","2000"
"8129P","17602.28"
"40","1899.7"
"42","33546.36"
"44","1852.78"
"45","1253.44"
"14P","13449.73"
"8329","314663.92"
"22/27","1009474.96"
"168","93643.57"
"8199P","1313029.44"
"10/49","1305027.51"
"65","14146.37"
"21/28","1283534.29"
"20/58","1305027.51"
"10/11","20000"
"10/15","298223.86"
"75","1.3"
"170/4","555028.05"
"178/9","267000"
"8395P","86835.2"
"450/3","1253.44"
"54/58","11578.15"
"630","40917.2"
"65/66B","14146.37"
"8129","24003.11"
"8059P","211227.24"
"8329P","280147.55"
"9903","-3757.33"
"9900","56096.27"
"9901","10387.74"
"9906","18614.17"
"9904","-1052.99"
"9905","5164.44"
"42/48","90072.57"
"8279","34516.37"
"8395","86835.2"
"440/4","1852.78"
"8169","11109.44"
"47/48","53419.99"
"780","3201.48"
"789","6217.43"
"172/3","435028.05"
"8059","211227.24"
"640/8","4791.33"
"490/1","8015.37"
"29/58","21493.22"
"8079","6400.83"
"17/49","913160.08"
"8199","1324138.88"
"174/0","120000"
"100","20000"
"67/77","497.14"
