
"Reference number","2024-00454785"
"Entity number","0414132194"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m04-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","LIGUE ROYALE BELGE POUR LA PROTECTION DES OISEAUX - KONINKLIJK BELGISCH VERBOND VOOR DE BESCHERMING VAN DE VOGELS"
"Entity address street","Rue de Veeweyde"
"Entity address number","43-45"
"Entity postal code","1070"
"Entity city","Anderlecht"
"Entity country","Belgique"
"General assembly date","2024-05-15"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Association sans but lucratif"
"40/41","105273.48"
"492/3","7807.74"
"1341","14"
"454/9","102783.23"
"1213","10.7"
"1212","4"
"1211","8"
"14","4852771.37"
"17","148260.99"
"3","435816.14"
"1103","14.2"
"1102","5"
"1343","17.2"
"1101","11"
"1342","5"
"21","59124.45"
"22","2257114.83"
"23","1949.72"
"24","42708.10"
"12011","6"
"75/76B","4407.76"
"9087","16.7"
"1113","3"
"1111","3"
"12013","6.5"
"12012","1"
"1011","212184"
"1003","16.7"
"1002","4.4"
"1001","13.0"
"8129P","1853.30"
"40","103452.07"
"41","1821.41"
"44","204179.74"
"45","128583.83"
"46","1855"
"48","700"
"1022","161502.05"
"1021","807430.33"
"14P","3008337.72"
"1013","254625"
"1012","42441"
"12112","4"
"8329","1164228.99"
"12111","8"
"12113","10.7"
"22/27","2301772.65"
"1023","968932.38"
"8199P","2806939.07"
"62","968932.38"
"10/49","5344158.67"
"65","12165.75"
"66","3705"
"21/28","2360897.10"
"20/58","5344158.67"
"70","4065394.19"
"10/15","4852771.37"
"75","4407.76"
"170/4","148260.99"
"1053","17.2"
"1052","5"
"1051","14"
"8912","148260.99"
"450/3","25800.60"
"54/58","1218971.89"
"630","120573.70"
"65/66B","15870.75"
"8129","11403.74"
"8059P","26764.27"
"8329P","1053205.73"
"8029","43763.92"
"9903","1844526.31"
"9900","2962481.24"
"9901","1855989.30"
"9906","4852771.37"
"9904","1844433.65"
"9905","1844433.65"
"60/61","1102912.95"
"42/48","335318.57"
"8279","111023.26"
"2053","10"
"2052","0"
"2051","10"
"440/4","204179.74"
"8169","659062.57"
"66A","0.00"
"66B","3705.00"
"8059","70528.19"
"640/8","16985.86"
"50/53","951439.21"
"490/1","271760.85"
"3053","5.8"
"3052","1"
"3051","5"
"30/36","435816.14"
"29/58","2983261.57"
"8079","9550.44"
"17/49","491387.30"
"8199","3466001.64"
"174/0","148260.99"
"1203","6.5"
"1202","1"
"1201","6"
"67/77","92.66"
