
"Reference number","2024-00261592"
"Entity number","0443557442"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","TOCLA"
"Entity address street","ANTWERPSEWEG"
"Entity address number","101"
"Entity postal code","2440"
"Entity city","Geel"
"Entity country","België"
"General assembly date","2024-06-21"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","21943.46"
"110","18592.01"
"13","1859.2"
"14","220547.16"
"15","9419.98"
"17","121584.78"
"3","387.87"
"22","328841.05"
"23","13814.04"
"24","19068.79"
"28","3570.48"
"75/76B","2134.08"
"133","1859.2"
"40","1059.81"
"41","20883.65"
"42","21973.88"
"44","2235.26"
"14P","231212.46"
"8329","760433.95"
"22/27","361723.88"
"8199P","1115201.18"
"10/49","396212.27"
"65","3322.36"
"21/28","365294.36"
"20/58","396212.27"
"10/11","18592.01"
"10/15","250418.35"
"75","2134.08"
"170/4","121584.78"
"8395P","3570.48"
"54/58","6045.22"
"630","46418.23"
"65/66B","3322.36"
"753","1487.36"
"8329P","714015.72"
"9903","-9615.22"
"9900","44850.35"
"9901","-8426.94"
"9906","220547.16"
"9904","-10665.3"
"9905","-10665.3"
"42/48","24209.14"
"8279","46418.23"
"8395","3570.48"
"440/4","2235.26"
"8169","6956.65"
"172/3","121584.78"
"640/8","6859.06"
"490/1","2541.36"
"30/36","387.87"
"29/58","30917.91"
"17/49","145793.92"
"8199","1122157.83"
"67/77","1050.08"
