
"Reference number","2026-00151303"
"Entity number","0439345959"
"Accounting period start date","2025-01-01"
"Accounting period end date","2025-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","ROOSEVELT NV"
"Entity address street","FRANKRIJKLEI"
"Entity address number","64-68"
"Entity postal code","2000"
"Entity city","Antwerpen"
"Entity country","België"
"General assembly date","2026-06-01"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"492/3","46656.11"
"10","62013.31"
"12","576593.67"
"13","0"
"14","-1574072.22"
"16","0"
"17","2639085.8"
"21","0"
"22","1401732.83"
"27","2288542.1"
"75/76B","68591.7"
"132","0"
"8129P","2611.71"
"44","623560.2"
"14P","-1471255.57"
"8329","3638847.26"
"22/27","3690274.93"
"168","0"
"8199P","6391956.67"
"10/49","3694952.82"
"21/28","3690274.93"
"20/58","3694952.82"
"10/11","62013.31"
"10/15","-935465.24"
"75","68591.7"
"178/9","2639085.8"
"8913","2639085.8"
"54/58","190.24"
"630","129848.03"
"6502","200084.3"
"8129","2679"
"8059P","2679"
"8329P","3509066.52"
"9903","-121709.16"
"9900","-59334.36"
"9901","-190300.86"
"9906","-1574072.22"
"9904","-115349.45"
"9905","-102816.65"
"42/48","1944676.15"
"8039","0"
"8279","129780.74"
"440/4","623560.2"
"8169","937165.52"
"47/48","1321115.95"
"780","6359.71"
"789","12532.8"
"8059","2679"
"640/8","1118.47"
"490/1","4487.65"
"29/58","4677.89"
"8079","67.29"
"17/49","4630418.06"
"8199","7329122.19"
"100","62013.31"
