
"Reference number","2024-00458666"
"Entity number","0476414906"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","de"
"Currency","EUR"
"Entity name","STEINEWEIHER"
"Entity address street","Rodter Strasse"
"Entity address number","32"
"Entity postal code","4780"
"Entity city","Sankt-Vith"
"Entity country","Belgien"
"General assembly date","2024-06-27"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Gesellschaft mit beschränkter Haftung"
"40/41","15458.27"
"1341","1"
"454/9","35378.22"
"110","592413.12"
"1213","4.4"
"1333","0.7"
"1212","2"
"1332","1"
"1211","3"
"13","18700"
"14","-43453.44"
"17","200875"
"3","5559.21"
"1103","5.7"
"1102","1"
"1343","1"
"1101","5"
"22","611706.26"
"23","102229.21"
"24","11304.52"
"12011","2"
"75/76B","226.69"
"9087","6.7"
"132","18700"
"1113","0.7"
"1112","1"
"12013","2"
"1011","4411"
"694/7","11683.57"
"1003","6.7"
"1002","6.2"
"1001","3"
"8129P","29000"
"40","14401.61"
"41","1056.66"
"44","37627.62"
"45","39663.31"
"46","1936.9"
"1022","69468"
"1021","83758"
"14P","89354.61"
"1013","8054"
"1012","3643"
"12112","2"
"8329","874436.57"
"12111","3"
"12113","4.4"
"22/27","725239.99"
"1023","153226"
"8199P","1468667"
"62","237582.97"
"10/49","851732.61"
"65","6143.08"
"21/28","725239.99"
"20/58","851732.61"
"10/11","592413.12"
"10/15","567659.68"
"75","226.69"
"1003P","6.7"
"1053","6.4"
"1052","2"
"1051","5"
"178/9","200875"
"8913","200875"
"450/3","4285.09"
"54/58","99442"
"630","53684.57"
"65/66B","6143.08"
"8129","29000"
"8059P","29000"
"8329P","820752"
"1013P","8581"
"9903","-121124.48"
"9900","182871.71"
"9901","-115208.09"
"9906","-31769.87"
"9904","-121124.48"
"9905","-121124.48"
"42/48","83197.93"
"8279","53684.57"
"2053","7.7"
"2052","5"
"2051","5"
"440/4","37627.62"
"8169","134355.26"
"47/48","3970.1"
"1023P","133007"
"8179","3345.7"
"8059","29000"
"640/8","6812.26"
"490/1","6033.14"
"3053","8.5"
"3052","9"
"3051","3"
"30/36","5559.21"
"29/58","126492.62"
"17/49","284072.93"
"8199","1599676.56"
"694","11683.57"
"1203","2"
"1323","4.7"
"1322","1"
"1201","2"
"1321","4"
