
"Reference number","2022-20169914"
"Entity number","0447703993"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m02-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","QUARTIER LATIN"
"Entity address street","Marche, Rue des Brasseurs"
"Entity address number","2"
"Entity postal code","6900"
"Entity city","Marche-en-Famenne"
"Entity country","Belgique"
"General assembly date","2022-06-03"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"1213","43.1"
"1212","54"
"1211","15"
"10032P","36.9"
"5811","13"
"5812","98"
"5813","5287"
"3","130202.19"
"5821","14"
"5822","42"
"5823","1171"
"6920","17785.00"
"5831","32"
"5832","84"
"5833","2200"
"6921","325000.00"
"5851","22"
"3431","23"
"1011","34888"
"100P","2100000"
"8052P","35281.87"
"3423","0.8"
"1003","61.2"
"3422","1"
"1002","49.9"
"1001","30.8"
"5841","12"
"5842","1262"
"10031P","21.2"
"5843","10552"
"10231P","543957"
"2111","22"
"1022","787617"
"1021","879659"
"2103","17.5"
"3433","57.5"
"2102","21"
"1013","66437"
"3432","85"
"2101","6"
"1012","31549"
"5852","4785"
"5853","42410"
"10232P","881615"
"1033","48917"
"2113","52.4"
"2112","86"
"1023","1667276"
"609","-19868.21"
"617","7398"
"1053","69.2"
"1052","64"
"1051","35"
"620","1063476.22"
"621","433593.63"
"622","5757.42"
"623","164448.49"
"6511","256.34"
"630","454104.47"
"65/66B","24979.28"
"10011","17.5"
"10012","13.3"
"640","38903.26"
"10022","41.3"
"10021","8.6"
"650","2504.88"
"651","-256.34"
"10231","670262"
"10232","997014"
"440/4","268016.18"
"7630","826.45"
"1023P","1425572"
"640/8","39588.22"
"10211","535959"
"10212","343700"
"3053","58.3"
"3052","86"
"3051","23"
"689","362060"
"10222","653314"
"10221","134303"
"211","20695.41"
"285/8","534.07"
"492/3","73455.29"
"600/8","898954.22"
"635/8","-28110.9"
"8303","24853.56"
"8302","20412.59"
"12132","1"
"12131","1"
"75/76B","67215.19"
"12133","1.5"
"8321","7591612.15"
"8322","988183.19"
"8323","1195634.19"
"130/1","101000.00"
"12112","44"
"12111","13"
"12113","36.9"
"12121","1"
"22/27","2309096.19"
"12123","2.5"
"12122","4"
"10/49","5495600.91"
"20/58","5495600.91"
"10/11","2100000"
"10/15","4085212.09"
"8122","15019.66"
"631/4","-195.28"
"285/8P","534.07"
"12103","2.2"
"12102","5"
"54/58","851789.86"
"1501","0.1"
"1511","229"
"8163","9290.45"
"8161","66556.00"
"8162","52751.04"
"1521","7398"
"8172","20412.59"
"8173","24853.56"
"490/1","58265.12"
"58132","2728"
"8192","1068967.39"
"58131","2559"
"8193","1315334.72"
"8191","9700223.61"
"1323","47.3"
"1322","46"
"1321","25"
"40/41","2125018.07"
"1341","7"
"454/9","383620.28"
"1333","3.0"
"1331","3"
"9073","10823.74"
"9077","383620.28"
"1103","57.9"
"1102","41"
"1343","18.9"
"1101","30"
"1342","18"
"9087","61.2"
"9088","66436"
