
"Reference number","2024-00125639"
"Entity number","0438405257"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m08-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","LA PASSERELLE"
"Entity address street","Cherain"
"Entity address number","4"
"Entity address box","a"
"Entity postal code","6673"
"Entity city","Cherain"
"Entity country","Belgique"
"General assembly date","2024-06-01"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Association sans but lucratif"
"40/41","2063"
"454/9","1922"
"1213","0.3"
"1212","1"
"10","298000"
"14","488040"
"15","27785"
"17","35449"
"1103","0.3"
"1102","1"
"22","552166"
"24","632"
"28","4000"
"75/76B","153"
"8309","15226"
"1003","0.3"
"1002","1"
"40","2063"
"42","5073"
"44","842"
"45","3915"
"1022","12217"
"14P","456365"
"1013","507"
"1012","507"
"12112","1"
"8329","615333"
"12113","0.3"
"22/27","552798"
"1023","12217"
"8199P","1174041"
"62","12217"
"10/49","859104"
"65","217"
"21/28","556798"
"20/58","859104"
"70","107173"
"73","4854"
"10/15","813825"
"75","153"
"170/4","35449"
"1053","0.3"
"1052","1"
"8395P","4000"
"450/3","1993"
"54/58","100243"
"630","43651"
"65/66B","217"
"8329P","586908"
"9903","33068"
"9900","94032"
"9901","33132"
"9906","488040"
"9904","31675"
"9905","31675"
"60/61","17995"
"42/48","9830"
"8279","43651"
"8395","4000"
"440/4","842"
"8169","9317"
"172/3","35449"
"8179","15227"
"640/8","5032"
"50/53","200000"
"29/58","302306"
"17/49","45279"
"8199","1168131"
"1323","0.3"
"1322","1"
"67/77","1393"
