
"Reference number","2025-00420109"
"Entity number","0422968302"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","MB IMMO INVEST"
"Entity address street","AVENUE DES THERMES"
"Entity address number","50"
"Entity postal code","4050"
"Entity city","Chaudfontaine"
"Entity country","Belgique"
"General assembly date","2025-06-19"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","235533.06"
"111","49578.7"
"13","8924.16"
"14","67076.28"
"17","127666.01"
"21","0"
"22","88749.75"
"23","0"
"24","0"
"26","136703.77"
"75/76B","0.18"
"132","991.57"
"133","2974.72"
"694/7","50000"
"130/1","4957.87"
"8129P","12395"
"40","93075.67"
"41","142457.39"
"42","55947.83"
"44","111952.96"
"45","3000"
"14P","78012.98"
"8329","739110.82"
"22/27","225453.52"
"8219","20645.76"
"8199P","943918.58"
"10/49","485471.87"
"65","8277.28"
"21/28","225453.52"
"20/58","485471.87"
"10/11","49578.7"
"10/15","125579.14"
"75","0.18"
"170/4","127666.01"
"8259","20645.76"
"450/3","3000"
"54/58","24446.13"
"630","32828.45"
"65/66B","8277.28"
"8129","12395"
"8059P","12395"
"8329P","706282.37"
"9903","51070.9"
"9900","92396.45"
"9901","59348"
"9906","117076.28"
"9904","39063.3"
"9905","39063.3"
"42/48","232226.72"
"8279","32828.45"
"440/4","111952.96"
"47/48","61325.93"
"8059","12395"
"640/8","220"
"50/53","39.16"
"29/58","260018.35"
"17/49","359892.73"
"8199","943918.58"
"694","50000"
"1311","4957.87"
"174/0","127666.01"
"67/77","12007.6"
