
"Reference number","2026-00213040"
"Entity number","0541888124"
"Accounting period start date","2025-01-01"
"Accounting period end date","2025-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Servus"
"Entity address street","Vitsenveld"
"Entity address number","73"
"Entity postal code","2550"
"Entity city","Kontich"
"Entity country","België"
"General assembly date","2026-06-27"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","465.8"
"110","20000"
"14","-166169.21"
"17","20178.44"
"22","111930.33"
"75/76B","0"
"41","465.8"
"42","6729.05"
"44","77.44"
"14P","-157437.23"
"8329","62449.15"
"22/27","111930.33"
"8199P","174379.48"
"10/49","116337.87"
"65","979.69"
"21/28","111930.33"
"20/58","116337.87"
"10/11","20000"
"10/15","-146169.21"
"75","0"
"170/4","20178.44"
"54/58","3448.93"
"630","5526.91"
"65/66B","979.69"
"8329P","56922.24"
"9903","-8731.98"
"9900","-615.97"
"9901","-7752.29"
"9906","-166169.21"
"9904","-8731.98"
"9905","-8731.98"
"42/48","242328.64"
"8279","5526.91"
"440/4","77.44"
"47/48","235522.15"
"172/3","20178.44"
"91611","111930.33"
"640/8","1609.41"
"490/1","492.81"
"29/58","4407.54"
"17/49","262507.08"
"8199","174379.48"
"91631","64500"
"91621","80000"
