
"Reference number","2023-00130992"
"Entity number","0477186946"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","HOTEL CORDOEANIER"
"Entity address street","Cordoeaniersstraat"
"Entity address number","16"
"Entity postal code","8000"
"Entity city","Brugge"
"Entity country","België"
"General assembly date","2023-06-02"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","7223.73"
"492/3","21555.99"
"1341","1"
"454/9","36787.07"
"9062","72391.09"
"111","25000"
"1213","5"
"1211","5"
"8525","0"
"13","256368.79"
"17","46914.57"
"3","44814.57"
"1103","7"
"1343","1"
"1101","7"
"23","57000.67"
"24","17366.44"
"26","144131.1"
"28","1174.8"
"75/76B","0"
"9087","7.3"
"133","253868.79"
"6921","188341.65"
"8309","1.97"
"1011","14035"
"1003","7.3"
"1002","0.3"
"1001","7.2"
"130/1","2500"
"8129P","6197.34"
"40","6252.29"
"41","971.44"
"42","25476.52"
"44","125848.17"
"45","58668.96"
"46","2415.51"
"1022","6391.49"
"1021","331012.98"
"14P","0"
"1013","14306"
"1012","271"
"8329","540152.13"
"22/27","218498.21"
"1023","337404.47"
"12001","2"
"12003","2"
"8199P","622660.98"
"62","337404.47"
"10/49","580435.8"
"65","8529.04"
"21/28","219673.01"
"20/58","580435.8"
"10/11","25000"
"10/15","281368.79"
"75","0"
"170/4","46914.57"
"1003P","4"
"1053","7"
"1052","0"
"1051","7"
"8395P","1714.8"
"12101","5"
"8912","46914.57"
"12103","5"
"8375","540"
"450/3","21881.89"
"54/58","298573.38"
"630","48550.12"
"65/66B","8529.04"
"6502","0"
"8129","6197.34"
"8922","72391.09"
"8059P","6197.34"
"691/2","188341.65"
"8329P","491603.98"
"1013P","4749"
"9903","206510.06"
"9900","639253.16"
"9901","215039.1"
"9906","188341.65"
"9904","188341.65"
"9905","188341.65"
"42/48","230596.45"
"8279","48550.12"
"2053","31"
"2051","31"
"8395","1174.8"
"892","72391.09"
"440/4","125848.17"
"8169","139589.36"
"47/48","18187.29"
"1023P","112373.84"
"172/3","39414.57"
"8179","3600"
"8059","6197.34"
"640/8","38259.47"
"490/1","10151.11"
"3053","29"
"3051","29"
"30/36","44814.57"
"29/58","360762.79"
"17/49","299067.01"
"8199","758650.34"
"1311","2500"
"174/0","7500"
"1203","2"
"1323","6"
"1201","2"
"1321","6"
"67/77","18168.41"
