
"Reference number","2022-20192962"
"Entity number","0567716551"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","FEREL 6"
"Entity address street","Avenue Molière"
"Entity address number","124"
"Entity postal code","1190"
"Entity city","Forest"
"Entity country","Belgique"
"General assembly date","2022-06-17"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","4767.38"
"10","18600"
"12","1504394.27"
"14","-1091067.29"
"17","2801084.31"
"22","3135877.37"
"24","10990.84"
"75/76B","0.08"
"40","4046.24"
"41","721.14"
"44","31444.66"
"14P","-925245.01"
"8329","747747.78"
"22/27","3146868.21"
"8219","1504394.27"
"8199P","2387897.86"
"10/49","3264744.99"
"65","41435.27"
"21/28","3146868.21"
"20/58","3264744.99"
"10/11","18600"
"10/15","431926.98"
"75","0.08"
"170/4","1885000"
"178/9","916084.31"
"8259","1504394.27"
"54/58","113109.40"
"630","182557.52"
"65/66B","41435.27"
"8329P","565190.26"
"9903","-165822.28"
"9900","63988.63"
"9901","-124387.09"
"9906","-1091067.29"
"9904","-165822.28"
"9905","-165822.28"
"42/48","31733.70"
"8279","182557.52"
"440/4","31444.66"
"8169","2323.86"
"47/48","289.04"
"172/3","1885000"
"640/8","5818.20"
"29/58","117876.78"
"17/49","2832818.01"
"8199","2390221.72"
"100","18600"
