
"Reference number","2025-00472409"
"Entity number","0631769017"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","SPRL SFK"
"Entity address street","RUE DU CENTRE(SM)"
"Entity address number","117"
"Entity postal code","5003"
"Entity city","Saint-Marc"
"Entity country","Belgique"
"General assembly date","2025-05-26"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société privée à responsabilité limitée"
"40/41","176576.04"
"492/3","40322.74"
"454/9","11806.4"
"11","100000"
"13","10000"
"14","389518.81"
"17","1395667.09"
"22","2850946.78"
"23","11390.76"
"24","6626.14"
"28","114228.61"
"75/76B","36.49"
"1011","100"
"1003","1"
"1001","1"
"130/1","10000"
"40","25352.69"
"41","151223.35"
"42","72557.12"
"43","135000"
"44","263081.75"
"45","12346.28"
"1021","1000"
"14P","378939.62"
"1013","100"
"8329","788924.94"
"22/27","2868963.68"
"1023","1000"
"8199P","3094903.65"
"62","47751.17"
"10/49","3185642.14"
"65","48342.09"
"21/28","2983192.29"
"20/58","3185642.14"
"10/11","100000"
"10/15","499518.81"
"75","36.49"
"170/4","1395667.09"
"8395P","114228.61"
"450/3","539.88"
"54/58","25873.81"
"630","222101.11"
"65/66B","48342.09"
"8329P","566823.83"
"9903","10579.19"
"9900","333527"
"9901","58884.79"
"9906","389518.81"
"9904","10579.19"
"9905","10579.19"
"42/48","1250133.5"
"8279","222101.11"
"8395","114228.61"
"440/4","263081.75"
"8169","562984.97"
"47/48","767148.35"
"172/3","1395667.09"
"640/8","4789.93"
"1109/19","100000"
"29/58","202449.85"
"17/49","2686123.33"
"8199","3657888.62"
"430/8","135000"
"1311","10000"
