
"Reference number","2024-00392179"
"Entity number","0655712872"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Patrick Goovaerts"
"Entity address street","Rue du Tchêné 1"
"Entity address number","1"
"Entity postal code","5580"
"Entity city","Rochefort"
"Entity country","België"
"General assembly date","2024-06-03"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","16597.36"
"492/3","176"
"11","13000"
"14","-113932.72"
"17","558392.47"
"22","721823.69"
"23","32257.32"
"24","12992.41"
"28","650"
"75/76B","18.02"
"40","16586.38"
"41","10.98"
"42","54256.82"
"44","26782.65"
"45","1438.17"
"14P","-109424.73"
"8329","474883.97"
"22/27","767073.42"
"8199P","1141136.50"
"10/49","812135.52"
"65","13396.88"
"21/28","767723.42"
"20/58","812135.52"
"10/11","13000"
"10/15","-100932.72"
"75","18.02"
"170/4","558392.47"
"8395P","650"
"450/3","1438.17"
"54/58","26012.32"
"630","79616.41"
"65/66B","13396.88"
"8329P","395267.56"
"9903","-4507.99"
"9900","92919.62"
"9901","8870.87"
"9906","-113932.72"
"9904","-4507.99"
"9905","-4507.99"
"42/48","354499.77"
"8279","79616.41"
"8395","650"
"440/4","26782.65"
"8169","100820.89"
"47/48","272022.13"
"172/3","558392.47"
"640/8","4432.34"
"490/1","1802.42"
"1109/19","13000"
"29/58","44412.10"
"17/49","913068.24"
"8199","1241957.39"
