
"Reference number","2023-00222228"
"Entity number","0401695410"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m04-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","ABBAYE DE SCOURMONT"
"Entity address street","Route du Rond-Point"
"Entity address number","294"
"Entity postal code","6464"
"Entity city","Forges"
"Entity country","Belgique"
"General assembly date","2023-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Association sans but lucratif"
"40/41","286791.73"
"12031","1"
"12033","1.4"
"492/3","405195.23"
"12032","1"
"1341","3"
"454/9","153192.12"
"1213","4.5"
"1333","1"
"1212","6"
"1331","1"
"13","13112774.66"
"3","90918.49"
"1103","29"
"1102","15"
"1343","5.7"
"1101","19"
"1342","5"
"22","3312488.9"
"23","381415.21"
"24","49339.53"
"12132","1"
"12011","19"
"28","14478.94"
"75/76B","144767.62"
"9087","35.6"
"1113","5"
"1111","5"
"12013","22.8"
"12133","0.6"
"12012","6"
"12021","3"
"1011","36824"
"1003","35.6"
"1002","14.9"
"1001","25.7"
"12023","3"
"40","6978.43"
"41","279813.3"
"44","15793.71"
"45","994354.3"
"48","494630.02"
"1022","390645.26"
"1021","1501937.62"
"1013","51930"
"1012","15106"
"12112","4"
"8329","16098960.35"
"12113","3.2"
"22/27","3743243.64"
"1023","1892582.88"
"12002","2"
"12001","1"
"12003","2.3"
"8199P","18662622.03"
"62","1892582.88"
"10/49","15022747.92"
"65","60971.7"
"66","410.95"
"21/28","3757722.58"
"20/58","15022747.92"
"8349","3743243.64"
"10/15","13112774.66"
"75","144767.62"
"76","41745.37"
"1003P","35.8"
"631/4","-44809.8"
"1053","34"
"1052","15"
"1051","24"
"8395P","14478.94"
"12103","0.7"
"12102","1"
"450/3","841162.18"
"54/58","457720.84"
"630","358090.69"
"65/66B","60971.7"
"8329P","15740869.66"
"1013P","51705"
"9903","1196209.54"
"9900","4259684.76"
"9901","1112413.62"
"9906","627734.26"
"9904","627734.26"
"9905","627734.26"
"42/48","1504778.03"
"76A","41745.37"
"8279","358090.69"
"2053","39"
"2051","39"
"8395","14478.94"
"440/4","15793.71"
"8169","1179581.96"
"1023P","1839993.83"
"66A","410.95"
"640/8","940996.42"
"50/53","10296679.88"
"490/1","132914.4"
"3053","40.2"
"3052","1"
"3051","40"
"30/36","90918.49"
"29/58","11265025.34"
"17/49","1909973.26"
"8199","19842203.99"
"691","627734.26"
"1203","29.5"
"1323","27.3"
"1202","9"
"1322","10"
"1201","24"
"1321","20"
"67/77","568475.28"
