
"Reference number","2025-00425112"
"Entity number","0630789416"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","RIVERLODGE"
"Entity address street","Rue du Meunier"
"Entity address number","2"
"Entity address box","A"
"Entity postal code","5537"
"Entity city","Anhée"
"Entity country","Belgique"
"General assembly date","2025-06-02"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","15464.63"
"454/9","4355.31"
"111","18600"
"1213","1.6"
"1212","4"
"14","-5302.49"
"15","22500"
"17","31592.35"
"1103","0.5"
"1102","1"
"22","5264.85"
"23","35936.38"
"24","16319.6"
"26","33142.91"
"75/76B","7502.48"
"1113","1.4"
"1112","4"
"12013","0.3"
"12012","1"
"1003","1.9"
"1002","5"
"8129P","12085.88"
"40","11405.03"
"41","4059.6"
"42","27365.25"
"44","24778.87"
"45","5562.46"
"1022","24291.08"
"14P","-4438.87"
"1013","1954"
"1012","1954"
"12112","4"
"8329","409932.79"
"12113","1.6"
"22/27","90663.74"
"1023","24291.08"
"8199P","494635.13"
"62","38473.92"
"10/49","134531.56"
"65","2397.77"
"21/28","90663.74"
"20/58","134531.56"
"10/11","18600"
"10/15","35797.51"
"75","7502.48"
"170/4","31592.35"
"1003P","2.2"
"1053","1.9"
"1052","5"
"450/3","1207.15"
"54/58","28403.19"
"630","47340.79"
"65/66B","2397.77"
"753","7500"
"8129","12086"
"8059P","12086"
"8329P","362592.12"
"1013P","2224"
"9903","-863.62"
"9900","81856.91"
"9901","-5968.33"
"9906","-5302.49"
"9904","-863.62"
"9905","-863.62"
"42/48","67141.7"
"8279","47340.67"
"2053","3.4"
"2052","10"
"440/4","24778.87"
"8169","5961.4"
"47/48","9435.12"
"1023P","42745"
"172/3","31592.35"
"8059","12086"
"640/8","2010.53"
"3053","2.4"
"3052","7"
"29/58","43867.82"
"8079","0.12"
"17/49","98734.05"
"8199","500596.53"
"1203","0.3"
"1323","1.9"
"1202","1"
"1322","5"
