
"Reference number","2022-20220373"
"Entity number","0457904930"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","La Mayette immo"
"Entity address street","Rue Lava"
"Entity address number","14"
"Entity postal code","6990"
"Entity city","Hotton"
"Entity country","Belgique"
"General assembly date","2022-05-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","90390.21"
"492/3","32500"
"454/9","5395.69"
"9062","279570.83"
"10","61973.38"
"13","450297.40"
"14","6619.84"
"15","71365.55"
"17","459409.96"
"3","519042.70"
"22","828937.78"
"23","35351.57"
"24","162092.36"
"25","39280.66"
"28","270"
"75/76B","22189.89"
"9087","4.3"
"130","6197.40"
"133","444100"
"6921","116500"
"694/7","18300"
"130/1","6197.40"
"40","39916.05"
"41","50474.16"
"42","101587.23"
"43","59900"
"44","573254.56"
"45","7491.02"
"46","304400"
"14P","6515.36"
"791/2","18300"
"8329","796178.60"
"22/27","1065662.37"
"8199P","1760442.74"
"62","127556.45"
"10/49","2163016.24"
"65","28763.27"
"66","1357.68"
"21/28","1065932.37"
"20/58","2163016.24"
"10/11","61973.38"
"10/15","590256.17"
"75","22189.89"
"170/4","459409.96"
"1003P","3.3"
"631/4","-9527.73"
"8395P","270"
"8912","302197.33"
"8913","157212.63"
"450/3","2095.33"
"54/58","387169.73"
"630","101892.70"
"65/66B","28763.27"
"753","13940.45"
"8922","279570.83"
"691/2","116500"
"8329P","694285.90"
"1013P","3966"
"9903","156458.85"
"9900","421950.27"
"9901","163032.23"
"9906","123119.84"
"9904","116604.48"
"9905","116604.48"
"42/48","1080850.11"
"8279","101892.70"
"8395","270"
"892","279570.83"
"440/4","573254.56"
"8169","101398.23"
"47/48","34217.30"
"1023P","96781.89"
"172/3","459409.96"
"66A","1357.68"
"91611","430178.79"
"640/8","37638.94"
"439","59900"
"490/1","100481.23"
"29/58","1097083.87"
"30/36","519042.70"
"17/49","1572760.07"
"8199","1861840.97"
"694","18300"
"91621","268314.81"
"100","61973.38"
"67/77","39854.37"
